1655487675.png,0.4162881672382355,0.38696160912513733,0.3883189857006073,0.3462073802947998,0.38773325085639954,0.34915193915367126,0.29403185844421387,0.3744780123233795,0.28867584466934204,0.3887133300304413,0.30310216546058655,0.5058057904243469,0.23473265767097473,0.6974241733551025,0.35770872235298157,0.7376608848571777,0.36501559615135193,1.0055516958236694,0.4298761785030365,0.7697348594665527,0.5982410311698914,0.8646459579467773
1655487676.png,0.4548867344856262,0.3901492655277252,0.42628175020217896,0.3493194580078125,0.42542749643325806,0.35434266924858093,0.3336649239063263,0.37965965270996094,0.3275541365146637,0.39627668261528015,0.349803626537323,0.5029983520507812,0.2682790756225586,0.6947886943817139,0.40502020716667175,0.7500583529472351,0.3949126601219177,1.0012485980987549,0.4542083740234375,0.7752928137779236,0.590168297290802,0.8732441067695618
1655487677.png,0.47776636481285095,0.39827677607536316,0.4503515362739563,0.35765326023101807,0.447132408618927,0.361449271440506,0.3506068289279938,0.38647428154945374,0.34222638607025146,0.4022536277770996,0.3513113856315613,0.5082122683525085,0.284946471452713,0.7010095715522766,0.41362547874450684,0.7714141011238098,0.41290080547332764,1.0032609701156616,0.5294668674468994,0.7845321297645569,0.5967875123023987,0.8752567768096924
1655487678.png,0.47319304943084717,0.39025285840034485,0.4488890469074249,0.3530929386615753,0.4522796869277954,0.35569465160369873,0.35896486043930054,0.3821103274822235,0.36477962136268616,0.3937722444534302,0.34252235293388367,0.5075294375419617,0.28840720653533936,0.7013117671012878,0.41340944170951843,0.7709729671478271,0.4302636384963989,1.0005260705947876,0.526881992816925,0.7828049063682556,0.5979682207107544,0.8782315254211426
1655487679.png,0.4804818332195282,0.3901463747024536,0.45306554436683655,0.35210156440734863,0.451026976108551,0.3560556471347809,0.35751888155937195,0.38804545998573303,0.3533884584903717,0.40060290694236755,0.35386955738067627,0.5058726668357849,0.29560500383377075,0.7067756056785583,0.41868239641189575,0.7735317349433899,0.4444126784801483,0.9980955123901367,0.5316979885101318,0.780129611492157,0.6010218858718872,0.8707467913627625
1655487680.png,0.48789098858833313,0.4052828252315521,0.4629564881324768,0.36076435446739197,0.4595401883125305,0.3654313087463379,0.3630886375904083,0.3932488262653351,0.3546946346759796,0.4060686528682709,0.364230215549469,0.5100999474525452,0.30285462737083435,0.7041757702827454,0.4254535138607025,0.7834729552268982,0.4323747158050537,1.0027523040771484,0.5574451684951782,0.7828680872917175,0.5982370972633362,0.8784534335136414
1655487681.png,0.4867981970310211,0.4078601598739624,0.46405065059661865,0.36242714524269104,0.4587029218673706,0.36748528480529785,0.36472925543785095,0.3934015929698944,0.3533300757408142,0.4060649871826172,0.3524695336818695,0.49880871176719666,0.3114135265350342,0.6895859241485596,0.4250841438770294,0.766760528087616,0.4288383424282074,1.0106474161148071,0.5346207618713379,0.7561039328575134,0.6016203761100769,0.8749719262123108
1655487682.png,0.48556068539619446,0.40377962589263916,0.46089228987693787,0.35981059074401855,0.458208829164505,0.36436977982521057,0.3609197437763214,0.39297249913215637,0.35365211963653564,0.4055445194244385,0.3518831729888916,0.5053796172142029,0.30900153517723083,0.6929187774658203,0.4246041476726532,0.7792374491691589,0.4312882125377655,1.0115976333618164,0.556950569152832,0.7853348851203918,0.599372386932373,0.8790156245231628
1655487683.png,0.49400416016578674,0.4141816198825836,0.46704280376434326,0.37297824025154114,0.46445322036743164,0.3765143156051636,0.36862972378730774,0.3997458219528198,0.35890793800354004,0.41353753209114075,0.3509438633918762,0.5073437690734863,0.3082198202610016,0.6953298449516296,0.4228972792625427,0.772294282913208,0.4318810701370239,1.0114704370498657,0.5358233451843262,0.7775413393974304,0.5988713502883911,0.8792486190795898
1655487684.png,0.4926365911960602,0.4099615812301636,0.46882063150405884,0.36578214168548584,0.46636712551116943,0.3698153495788574,0.37048056721687317,0.3981694281101227,0.36206763982772827,0.41257286071777344,0.35202398896217346,0.5084083080291748,0.30615493655204773,0.6973885893821716,0.40846607089042664,0.7702675461769104,0.430646151304245,1.0095518827438354,0.5060083866119385,0.756645917892456,0.5992887020111084,0.8834020495414734
1655487685.png,0.49549049139022827,0.41102567315101624,0.4695442020893097,0.3696654736995697,0.46733400225639343,0.3733174800872803,0.372040331363678,0.3995673358440399,0.3630642890930176,0.41264012455940247,0.3517024517059326,0.5087590217590332,0.3052520751953125,0.6982210278511047,0.41153088212013245,0.7695280909538269,0.4306785762310028,1.0098426342010498,0.5105000734329224,0.7546594738960266,0.597995936870575,0.881873369216919
1655487686.png,0.4859764873981476,0.39879944920539856,0.4662170708179474,0.35541537404060364,0.47210514545440674,0.3622972071170807,0.37241116166114807,0.38278961181640625,0.3901185095310211,0.3998528718948364,0.3367312550544739,0.5092468857765198,0.3034457564353943,0.7018322348594666,0.40873658657073975,0.7730867862701416,0.43147796392440796,1.0105637311935425,0.527236819267273,0.7800171971321106,0.6000864505767822,0.8809486031532288
1655487687.png,0.4817695915699005,0.4003238379955292,0.457703173160553,0.35845986008644104,0.4722033143043518,0.36495283246040344,0.36537355184555054,0.37575697898864746,0.4101640284061432,0.40124961733818054,0.33231329917907715,0.5109503269195557,0.2981487512588501,0.7055661082267761,0.4168248474597931,0.7755693793296814,0.44604411721229553,1.0118558406829834,0.5730590224266052,0.7938511967658997,0.5973680019378662,0.8859944939613342
1655487688.png,0.4822404682636261,0.39881813526153564,0.45774441957473755,0.3574605882167816,0.4719199538230896,0.36355313658714294,0.36517342925071716,0.37572577595710754,0.40961122512817383,0.40102124214172363,0.33239200711250305,0.5118442177772522,0.300315797328949,0.7050027251243591,0.41851863265037537,0.775862991809845,0.4315169155597687,1.01300048828125,0.5700209140777588,0.7931077480316162,0.5960589051246643,0.8881472945213318
1655487689.png,0.4813076853752136,0.39230093359947205,0.4573451280593872,0.3540438115596771,0.4700806438922882,0.35999181866645813,0.36080271005630493,0.37488579750061035,0.40145009756088257,0.39632463455200195,0.3332398235797882,0.5117196440696716,0.29814526438713074,0.7037187218666077,0.4128081202507019,0.7769644260406494,0.4322258234024048,1.0110315084457397,0.5521649122238159,0.7855639457702637,0.5977529287338257,0.8869972229003906
1655487690.png,0.46148908138275146,0.38043367862701416,0.4361519515514374,0.3441801071166992,0.44448918104171753,0.3483532667160034,0.34592297673225403,0.37378671765327454,0.3691810667514801,0.3938066065311432,0.32289671897888184,0.5063374638557434,0.29617810249328613,0.707171618938446,0.4016020596027374,0.7746903896331787,0.43120652437210083,1.0093352794647217,0.44321247935295105,0.7694492340087891,0.5997680425643921,0.8872869610786438
1655487691.png,0.4251134991645813,0.39397549629211426,0.3971976041793823,0.3560517132282257,0.4066416919231415,0.3576817214488983,0.31023088097572327,0.3890475034713745,0.33042600750923157,0.40550336241722107,0.26801779866218567,0.5234007239341736,0.29643210768699646,0.7167996764183044,0.3630008101463318,0.790881872177124,0.41476327180862427,1.008704662322998,0.45862045884132385,0.769172728061676,0.5908981561660767,0.8989737033843994
1655487692.png,0.4335700273513794,0.423227459192276,0.4101967215538025,0.38644251227378845,0.41798135638237,0.38907209038734436,0.32725560665130615,0.40660250186920166,0.3511706292629242,0.4213394224643707,0.28456911444664,0.5246551036834717,0.28933775424957275,0.7197775840759277,0.34396907687187195,0.7430744171142578,0.390336275100708,1.0020643472671509,0.46091872453689575,0.7827306389808655,0.5891297459602356,0.9079821705818176
1655487693.png,0.44220855832099915,0.43172094225883484,0.42053934931755066,0.3949993848800659,0.4258297383785248,0.39780107140541077,0.3404850661754608,0.42052891850471497,0.352710485458374,0.4362799823284149,0.2669866383075714,0.5376245975494385,0.2954574227333069,0.7087261080741882,0.3245478868484497,0.7571366429328918,0.4015263617038727,1.0141621828079224,0.4570619463920593,0.7696330547332764,0.5942080020904541,0.9039566516876221
1655487694.png,0.44261375069618225,0.4325801432132721,0.4203333556652069,0.3963797390460968,0.42600008845329285,0.3991597890853882,0.33949363231658936,0.421163409948349,0.35175880789756775,0.4397796094417572,0.2671785354614258,0.5325344204902649,0.2942056953907013,0.7066357731819153,0.32297202944755554,0.7613120675086975,0.40656569600105286,1.014272928237915,0.44560739398002625,0.7573583126068115,0.5989850759506226,0.9013692736625671
1655487695.png,0.43686145544052124,0.4309013783931732,0.4129866659641266,0.3971744775772095,0.4185585081577301,0.39972779154777527,0.3321390450000763,0.42326292395591736,0.3450454771518707,0.44182372093200684,0.2701619267463684,0.5437038540840149,0.29023903608322144,0.7113552093505859,0.3214402198791504,0.7517690658569336,0.40204674005508423,1.01400625705719,0.45504942536354065,0.7693724036216736,0.5975461602210999,0.9016023278236389
1655487696.png,0.4371269941329956,0.42831292748451233,0.4098323881626129,0.3945099413394928,0.41046765446662903,0.3982942998409271,0.3237353563308716,0.43664872646331787,0.3218901753425598,0.45265984535217285,0.29552480578422546,0.530744731426239,0.28513723611831665,0.7211838364601135,0.3390187919139862,0.7279403805732727,0.37886524200439453,1.0046361684799194,0.4530901610851288,0.7716164588928223,0.596919059753418,0.9034242630004883
1655487697.png,0.43738630414009094,0.4239680767059326,0.40816009044647217,0.3918193578720093,0.40797629952430725,0.39672449231147766,0.3195107877254486,0.43436750769615173,0.31456559896469116,0.45322465896606445,0.30598172545433044,0.5290524959564209,0.28167790174484253,0.7196425795555115,0.35200411081314087,0.7030704021453857,0.37985700368881226,1.0039020776748657,0.45654720067977905,0.7731001377105713,0.5962419509887695,0.906029224395752
1655487698.png,0.4284853935241699,0.42964187264442444,0.4004768133163452,0.3943338394165039,0.3998122215270996,0.3993513882160187,0.31113401055336,0.43395641446113586,0.30753374099731445,0.45318958163261414,0.2938772737979889,0.5251170992851257,0.2761126458644867,0.7114198207855225,0.35260188579559326,0.7115181088447571,0.3923394978046417,1.004968285560608,0.4595974087715149,0.7760164737701416,0.5951076745986938,0.9056954979896545
1655487699.png,0.4335044026374817,0.42977020144462585,0.40514013171195984,0.39503994584083557,0.4039413034915924,0.4010673761367798,0.3146207630634308,0.43622568249702454,0.31232067942619324,0.45588281750679016,0.3070797026157379,0.524721622467041,0.28102895617485046,0.7251636385917664,0.35584765672683716,0.7134929299354553,0.39356133341789246,1.004493236541748,0.45963671803474426,0.7758963704109192,0.5990781784057617,0.9048550724983215
